scenario,t,b,b_plot,p_marg,p_marg_plot,p_bs,p_bs_plot,has_boundary,t_star_prob,b_star_prob,t_star_bs_jump,b_star_bs_jump,p_star_bs_jump
A_call,0.40625,110.53875136298564,110.53875136298564,0.0007639749637665672,0.0007639749637665672,0.009657179002083793,0.009657179002083793,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.41015625,110.4703247257018,110.4703247257018,0.0008864115071792744,0.0008864115071792744,0.010328602503405504,0.010328602503405504,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.4140625,110.41563719107185,110.41563719107185,0.0010091023708351798,0.0010091023708351798,0.01094965157939215,0.01094965157939215,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.41796875,110.27698621803869,110.27698621803869,0.0012563754807656258,0.0012563754807656258,0.012132004497486026,0.012132004497486026,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.421875,109.97242373254589,109.97242373254589,0.0018540261443649175,0.0018540261443649175,0.014632717471591339,0.014632717471591339,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.42578125,109.9369265049851,109.9369265049851,0.002039500727021193,0.002039500727021193,0.01527912192037112,0.01527912192037112,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.4296875,109.89104015493496,109.89104015493496,0.0022629302611381075,0.0022629302611381075,0.016026990507063466,0.016026990507063466,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.43359375,109.83253833569873,109.83253833569873,0.002537167109181504,0.002537167109181504,0.016904757710784757,0.016904757710784757,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.4375,109.76091764961278,109.76091764961278,0.0028743095010422826,0.0028743095010422826,0.017930501945896682,0.017930501945896682,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.44140625,109.68102314683321,109.68102314683321,0.0032727616545111804,0.0032727616545111804,0.019075264901534605,0.019075264901534605,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.4453125,109.60806867905278,109.60806867905278,0.003689993802389324,0.003689993802389324,0.02020086690038031,0.02020086690038031,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.44921875,109.50740666390277,109.50740666390277,0.004257650150421011,0.004257650150421011,0.021656842630799367,0.021656842630799367,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.453125,109.12421717651642,109.12421717651642,0.00631854754851513,0.00631854754851513,0.026472977792247887,0.026472977792247887,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.45703125,109.06789416804223,109.06789416804223,0.006924710353521268,0.006924710353521268,0.02768196058438377,0.02768196058438377,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.4609375,108.99297520951758,108.99297520951758,0.007695685211943304,0.007695685211943304,0.02916924150064315,0.02916924150064315,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.46484375,108.90083392354026,108.90083392354026,0.008655640563258515,0.008655640563258515,0.03094526440003592,0.03094526440003592,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.46875,108.80676172423414,108.80676172423414,0.009721275824179254,0.009721275824179254,0.032820600950941414,0.032820600950941414,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.47265625,108.74471657551042,108.74471657551042,0.010605742096379878,0.010605742096379878,0.034287984488483914,0.034287984488483914,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.4765625,108.28935480209695,108.28935480209695,0.01570831761181135,0.01570831761181135,0.042327515501186685,0.042327515501186685,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.48046875,108.20885639669372,108.20885639669372,0.017219552150760098,0.017219552150760098,0.044411239740741626,0.044411239740741626,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.484375,108.10231101818188,108.10231101818188,0.019196858051375276,0.019196858051375276,0.04705671154158497,0.04705671154158497,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.48828125,107.98956748284223,107.98956748284223,0.021431622193617605,0.021431622193617605,0.04992826008492085,0.04992826008492085,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.4921875,107.59989663263998,107.59989663263998,0.028864620515355432,0.028864620515355432,0.05900008495775616,0.05900008495775616,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
A_call,0.49609375,107.46784126906556,107.46784126906556,0.03229280212460295,0.03229280212460295,0.06281830359399243,0.06281830359399243,True,0.48828125,107.98956748284223,0.47265625,108.74471657551042,0.034287984488483914
B_call,0.0,111.29168739412846,111.29168739412846,0.0,0.0,0.0,0.0,True,0.25,100.7223535271353,0.25,100.7223535271353,0.35308194209580757
B_call,0.0038461538461538464,111.18481637533455,111.18481637533455,0.0,0.0,0.0,0.0,True,0.25,100.7223535271353,0.25,100.7223535271353,0.35308194209580757
